Date,S&P 500,EA,TTWO,ATVI,XON,CVX,COP,HAL,KMI,PSX,EPD,ET,PAA,LMT,RTN,LDOS,BA,NOC,GD,OSK,KBR,FB,AAPL,AMZN,NFLX,GOOG,MSFT,IBM,INTC,PYPL,GS,JPM,MS,BAC,C,CS,UBS,UAL,LUV,DAL,AAL,ALK,JBLU,SAVE,WM,RSG,WCN
2019-01-24,2642.33,91.48,101.49,46.587,7.85,104.7862,62.9278,29.7846,15.8774,84.9472,24.0716,11.6121,20.5186,274.6084,163.081,55.0333,348.152,263.4884,164.4084,67.1346,16.7525,145.83,149.4002,1654.93,326.67,1073.9,103.8217,121.8971,47.7228,92.2,191.4088,97.7872,39.9732,28.0598,59.3003,11.9616,11.9392,84.03,53.2695,45.9408,33.1296,64.0087,18.12,57.46,91.7881,73.7124,79.0535
2019-01-25,2664.76,91.74,103.7,47.1094,7.91,104.5185,63.7558,30.6339,16.1136,86.5191,24.3972,11.793,20.3336,276.3316,164.3459,55.6972,353.9145,266.4375,164.7934,68.3617,16.8404,149.01,154.3509,1670.57,338.05,1090.99,104.7699,123.2216,45.1142,94.28,194.2538,98.4059,40.8572,28.5422,60.5391,12.1268,11.9666,84.14,54.0262,46.1051,34.4288,61.7706,17.71,57.96,92.2645,74.1011,79.7627
2019-01-28,2643.85,90.47,102.39,46.0647,7.5,103.5492,62.195,29.8037,16.2498,86.0354,24.3444,11.6779,19.9374,277.1306,165.3656,55.7362,352.7193,267.8633,165.727,68.4202,16.5081,147.47,152.9224,1637.89,335.66,1070.08,102.7267,123.4975,44.7977,92.3,193.2667,98.8723,40.5435,28.5905,60.3783,12.0005,11.9118,84.6,54.5568,46.4145,35.9938,62.7924,18.16,58.49,91.8756,73.6054,79.4278
2019-01-29,2640.0,87.24,100.81,45.0693,7.44,103.2353,62.1474,29.441,16.3952,86.826,24.582,11.7437,20.5098,281.1547,167.8954,56.1463,354.6045,273.5565,169.394,69.1117,16.5863,144.19,151.3374,1593.88,328.9,1060.62,100.6347,123.5527,44.6346,91.12,194.0215,99.1483,40.3914,28.3589,59.7731,11.9908,11.8844,85.67,55.392,46.6175,35.7182,62.8215,18.12,57.64,92.1284,73.9068,79.8021
2019-01-30,2681.05,89.23,102.6,45.6409,7.7,104.3246,62.5186,30.1281,16.6132,87.9236,24.7361,12.0644,20.501,280.7889,168.1209,56.8102,376.7703,274.2303,164.4951,70.8843,16.9186,150.42,161.679,1670.43,340.66,1089.06,103.9976,123.5987,45.5937,92.42,195.9375,99.3767,40.9618,28.0501,60.7282,12.0685,12.0579,87.47,56.4926,48.5994,35.7674,62.9189,18.36,59.43,92.3034,74.4122,81.5356
2019-01-31,2704.1,92.24,105.55,46.5575,7.66,105.8386,64.422,29.9277,16.6223,88.7421,24.7361,12.0973,20.3136,278.8827,161.5514,56.6247,374.7296,269.084,164.7453,73.0952,16.8111,166.69,162.8433,1718.73,339.5,1116.37,102.0913,123.6355,45.1909,88.76,191.612,98.5106,40.4927,27.4712,60.9551,11.7673,11.8387,87.27,55.7753,47.7873,35.2064,62.228,17.99,58.82,93.0131,74.558,82.3039
2019-02-01,2706.53,91.22,104.95,45.3452,7.7,109.2727,65.3642,30.653,16.8519,87.6259,25.192,12.3687,20.5991,279.7395,162.728,57.7376,376.4885,266.5547,162.6856,72.8614,16.8991,165.71,162.9216,1626.23,339.85,1110.75,100.4782,123.3412,46.735,90.01,190.1895,98.8723,40.0332,27.3843,60.6336,11.6701,11.7565,87.49,56.1389,48.261,35.541,62.6269,17.91,61.13,92.8186,74.7912,83.1411
2019-02-04,2724.87,88.43,106.3,46.1041,7.77,110.5374,66.5539,30.7771,16.8611,88.1375,25.5496,12.4016,20.6169,287.624,171.2488,59.2802,385.7882,272.1893,168.0562,73.2218,17.0359,169.25,167.5494,1633.31,351.34,1132.8,103.372,124.3437,47.2049,91.66,191.3314,99.2244,40.6459,27.8668,61.005,11.6409,11.72,88.62,57.2787,48.6671,36.2005,62.7437,18.0,62.78,93.3339,75.5493,82.4123
2019-02-05,2737.7,92.52,107.29,47.1488,8.0,110.2974,65.9162,30.8248,16.9621,88.5188,25.5496,12.418,20.4207,288.2882,172.5529,59.8269,398.596,271.9257,165.7559,73.8451,16.8991,171.16,170.4161,1658.81,355.81,1145.99,104.8188,124.6748,47.9626,92.27,191.612,98.7866,40.6363,27.7703,60.7669,11.7964,11.8935,89.46,56.8758,48.8604,36.4465,62.9967,17.97,62.95,94.5103,75.9867,83.2298
2019-02-06,2731.61,80.21,92.53,42.3787,8.06,109.7435,65.7734,30.5671,16.5856,87.8212,25.1205,12.3193,20.7775,288.6444,171.6606,60.0026,399.4997,273.8299,166.2756,74.8483,17.3975,170.49,170.4748,1640.26,352.19,1115.23,103.6555,125.3831,48.1592,92.25,190.2669,98.739,40.5693,27.722,60.8431,11.777,11.8661,89.75,56.6105,48.8411,36.2788,63.0745,18.14,60.9,93.9756,75.1994,82.8653
2019-02-07,2706.05,84.1,96.39,43.3249,7.45,109.1435,64.2221,29.107,16.4938,85.3285,24.8076,12.1014,20.4385,288.9332,172.6509,61.2327,395.7244,271.994,167.0745,74.4587,16.8404,166.38,167.2461,1614.37,344.71,1098.71,102.9125,123.9482,47.5126,90.85,186.8316,97.4446,39.7078,27.2492,59.8146,11.5049,11.6651,87.86,56.4828,48.7348,35.6965,63.4735,18.1,62.71,94.1992,75.5493,82.5108
2019-02-08,2707.88,97.6,97.14,42.7828,7.41,108.5434,63.3513,28.3435,16.5489,86.9841,24.6288,12.0594,20.4474,290.2521,172.4941,60.6079,395.4705,274.035,165.6596,73.66,17.0261,167.33,167.4417,1588.22,347.57,1095.06,103.3035,124.4321,47.1362,91.87,185.4768,96.4737,39.0664,27.2975,59.0528,11.3689,11.5829,88.17,56.6498,48.7928,35.5287,63.5124,18.14,61.44,94.7145,74.5288,82.4517
2019-02-11,2709.8,97.24,93.44,39.5305,7.5,107.9618,63.8102,28.8207,16.7785,87.6445,24.8076,11.967,20.7597,288.8466,174.3669,60.4712,394.5329,274.865,164.5143,74.1081,17.1239,165.79,166.4788,1591.0,345.73,1095.01,102.8929,124.6927,47.0686,92.69,185.1478,96.0169,38.492,27.4133,58.6719,11.3494,11.5921,89.15,57.2689,48.9281,36.111,64.5147,18.26,63.06,94.6659,74.7426,82.4123
2019-02-12,2744.73,102.33,89.25,41.0679,7.76,109.5958,64.4891,29.4315,16.9713,87.4306,24.8701,12.2106,20.9024,292.7648,177.5928,60.5493,401.145,277.4138,166.2756,76.3384,17.5148,165.04,167.9134,1638.01,359.97,1121.37,104.4962,126.6098,48.2653,94.38,188.2057,97.654,39.3919,27.6834,59.6813,11.5438,11.7108,87.97,56.699,48.232,35.282,64.8942,17.89,61.65,95.9103,75.3938,83.673
2019-02-13,2753.03,102.25,92.14,43.926,7.69,110.3805,64.8046,29.9659,17.2101,89.4024,25.0847,12.4457,21.2325,293.0632,177.4163,60.7446,401.0083,276.6521,166.9686,76.7864,17.5832,164.07,167.2158,1640.0,351.77,1120.16,104.418,127.9778,48.7093,94.01,188.3993,98.1203,39.4302,27.6931,60.0337,11.6507,11.793,88.58,56.9938,48.7348,35.736,64.9039,18.05,60.93,95.8228,75.0536,82.6585
2019-02-14,2745.73,105.25,93.28,44.7736,7.58,110.1774,66.0666,30.1568,17.3387,88.9653,25.2099,12.6053,21.4645,289.7708,177.6026,60.852,400.266,274.0155,165.6404,75.9878,17.5246,163.95,167.825,1622.65,359.07,1121.67,104.506,127.0099,49.0374,94.42,186.309,97.4826,38.9802,27.394,59.4432,11.2328,11.5829,88.15,56.9938,48.8024,35.6373,64.7774,18.08,61.42,96.0951,74.4024,79.7824
2019-02-15,2775.6,106.84,93.3,43.9556,8.04,111.287,67.0992,30.3953,17.2652,90.0256,25.2188,12.6389,21.7499,295.7684,181.0148,61.8673,408.226,280.2457,168.6625,76.9749,17.7299,162.5,167.4516,1607.95,356.87,1113.65,105.7964,128.4524,49.8578,94.91,192.0861,100.4617,40.196,28.0887,61.205,11.4174,11.8296,88.31,56.699,49.3825,34.5911,64.8747,17.96,61.67,96.3089,75.4521,81.575
2019-02-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-19,2779.76,102.96,93.27,43.8373,7.82,111.2497,66.4395,30.2522,17.5866,90.7384,25.5138,13.1176,21.6696,293.7948,181.0246,60.8325,406.5559,280.6071,168.2198,77.6395,17.9742,162.29,167.9527,1627.58,361.92,1118.56,105.7475,129.0759,49.6069,95.02,192.2507,100.1096,40.3587,28.108,61.3098,11.5632,11.8022,89.24,56.6695,50.0979,35.0056,63.1531,17.93,62.34,96.3284,75.1022,81.2303
2019-02-20,2784.7,98.63,88.67,42.1619,7.95,112.1542,67.5486,30.8152,17.605,91.3949,25.487,13.0168,21.2593,295.7395,183.6426,60.2174,411.7226,281.4566,167.9022,78.6461,18.3065,162.56,169.0335,1622.1,359.91,1113.8,105.2001,128.4245,49.5972,94.73,192.1829,100.595,40.6076,28.3782,61.5574,11.6798,11.382,88.5,53.466,49.5372,34.601,61.9597,17.56,58.01,96.4256,75.0634,82.1759
2019-02-21,2774.88,96.86,87.59,41.2946,7.92,111.0912,67.1566,29.9468,17.6233,90.7947,25.1026,13.0504,21.0184,293.1498,181.7698,61.4573,407.8451,280.7535,165.188,77.532,17.8178,160.04,168.0804,1619.44,356.97,1096.97,107.419,128.2756,49.6165,94.96,190.0153,100.3856,40.1673,28.2624,61.2526,11.5535,11.2632,88.84,53.3678,49.7692,34.5221,61.4901,17.49,59.58,96.5617,75.4619,81.8902
2019-02-22,2792.67,95.92,87.07,40.9004,8.27,111.3243,66.8985,29.8895,17.7427,91.3105,25.0936,12.9076,21.1344,295.6721,182.9759,62.9608,414.1643,283.107,166.0639,79.4476,17.9644,161.89,169.9572,1631.56,363.02,1110.37,108.9506,129.5877,50.6588,95.98,189.6669,99.9383,40.0045,28.0598,61.0812,11.5341,11.2723,89.43,52.6898,49.8079,35.0254,61.0402,17.22,60.12,96.9603,75.4521,82.166
2019-02-25,2796.11,95.86,87.29,41.3537,8.48,111.5387,66.2101,30.2999,17.7244,91.2448,25.3261,12.9076,21.179,294.5554,182.6229,63.1267,416.9186,281.4792,166.6414,77.6199,18.0524,164.62,171.1952,1633.0,363.91,1109.4,109.5593,129.7832,51.2475,96.7,192.2313,100.9852,40.3874,28.2431,61.4526,11.7381,11.382,89.58,53.0239,49.7015,35.43,61.3825,17.25,60.59,96.5423,75.5105,81.6637
2019-02-26,2793.9,98.5,87.34,41.472,8.14,111.8371,65.8945,30.0995,17.6509,91.7607,24.9595,12.5213,20.9292,294.4687,181.6326,62.0431,416.8209,280.9889,163.6192,76.9163,19.0689,164.13,171.2935,1636.4,364.97,1115.13,110.3153,130.0251,51.373,96.59,192.4732,100.2143,40.598,28.2624,61.0622,11.845,11.519,89.53,52.7585,49.4212,35.7754,61.5684,17.18,61.01,96.6687,75.3258,81.4962
2019-02-27,2792.38,97.84,84.63,41.1862,8.28,111.9677,66.1814,29.8227,17.706,91.5731,25.0489,12.4793,20.6794,296.1053,181.7502,62.4043,425.2888,281.2046,162.984,76.584,19.3132,162.81,171.8241,1641.09,362.87,1116.05,110.1287,129.5133,51.3827,97.86,192.4732,100.0905,40.7416,28.494,61.3288,11.981,11.5555,87.6,52.9158,48.7541,35.2228,60.6293,16.9,58.57,97.4562,75.8118,82.5797
2019-02-28,2784.49,95.78,87.26,41.5311,7.97,111.5015,64.8715,29.2883,17.5958,90.3726,24.7182,12.4205,20.8221,299.985,182.868,63.0584,429.7034,284.3327,163.831,76.0464,19.3132,161.45,170.134,1639.83,358.1,1119.92,109.9913,128.5454,51.1124,98.07,191.113,99.3291,40.1864,28.2045,60.9288,11.9616,11.5738,87.81,55.0678,48.2707,35.1636,60.3554,16.7,56.25,98.4381,76.2297,82.3039
2019-03-01,2803.69,97.41,88.32,42.221,5.06,113.7859,65.9041,29.5174,18.1284,91.423,24.8344,12.5801,21.0719,300.0431,182.5641,63.4392,430.348,281.4302,162.9262,77.5027,19.4305,162.28,171.9223,1671.73,357.32,1140.99,110.4822,129.5412,51.4406,98.8,192.5704,99.3957,40.6842,28.4276,61.3955,12.0102,11.6103,86.92,53.3973,47.6671,34.1865,59.9739,16.93,56.61,98.1951,76.3172,82.6098
2019-03-04,2792.81,97.29,87.44,41.1862,4.14,113.8699,66.8315,29.5651,18.2295,91.2355,25.0132,12.5885,21.3128,295.4087,180.1226,62.58,422.6029,277.6059,160.4912,78.0207,19.2448,167.37,172.787,1696.17,351.04,1147.8,110.2171,128.8246,52.0582,96.57,190.4134,99.1673,40.2056,28.156,60.7098,12.0685,11.5373,84.31,52.8961,47.5016,33.2786,58.2034,16.56,57.06,97.4562,75.8604,83.2908
2019-03-05,2789.65,95.72,87.37,41.2749,5.02,114.9608,65.9806,29.0784,18.3397,91.4043,24.9506,12.5549,21.1433,296.4462,179.0636,62.0724,420.0928,277.3803,161.7232,77.659,19.0689,171.26,172.4726,1692.43,354.3,1162.03,109.6673,128.3128,51.8073,96.53,190.4329,99.0912,40.1098,28.2045,59.9289,11.8839,11.4094,85.05,52.621,48.407,32.795,56.5208,16.43,56.21,96.9409,75.8798,83.123
2019-03-06,2771.45,94.77,87.2,41.9451,4.61,115.1846,65.2922,27.6864,18.3672,91.5356,24.9059,12.4709,21.0095,294.0805,178.0536,61.5354,414.5647,275.0171,160.2217,76.1442,18.8832,172.51,171.4802,1668.95,359.61,1157.86,109.7164,127.4752,51.1028,96.46,189.2087,98.72,39.8418,27.9717,59.5289,11.7867,11.2906,84.33,52.2957,48.3973,32.3311,54.6133,16.42,53.3,97.0381,76.2491,83.2809
2019-03-07,2748.93,99.36,88.41,40.8216,5.03,113.702,64.9671,26.8128,18.2203,90.457,25.2277,12.6137,21.3842,293.7799,176.7103,60.9496,412.709,271.0751,160.0966,76.066,18.6193,169.13,169.4953,1625.95,352.6,1143.3,108.3811,125.9676,50.765,96.21,187.2946,98.0061,39.411,27.6904,58.948,11.5049,10.9709,82.61,51.6748,48.2804,31.7982,54.7307,16.19,52.79,97.4294,76.2783,83.6756
2019-03-08,2743.07,98.36,87.04,41.4227,5.06,113.4036,62.5578,26.3712,18.1193,88.45,25.0936,12.4457,21.1522,291.7827,177.2398,60.9594,412.6895,270.6044,159.9041,75.8803,18.5997,169.6,169.8982,1620.8,349.6,1142.32,108.4989,125.7164,50.6492,95.69,189.6945,98.0442,39.5929,27.7874,59.1004,11.4174,10.8978,82.4,51.0243,48.2804,31.4923,54.4079,16.08,51.68,96.6965,75.7146,83.6559
2019-03-11,2783.3,99.04,89.8,42.2999,5.27,115.2685,62.9784,26.7744,18.2754,90.6634,25.2546,12.7397,21.5893,295.1276,178.5929,61.6818,390.6847,273.8012,163.1476,76.7208,18.59,172.07,175.7839,1670.62,358.86,1175.76,110.7767,128.1546,51.4888,97.45,190.4037,99.3196,40.062,28.0687,59.3385,11.5924,11.0531,82.38,50.8666,49.77,31.6304,54.2123,16.51,53.07,97.576,76.2783,84.4059
2019-03-12,2791.52,98.59,89.85,42.0141,5.39,115.5296,62.749,26.9664,18.2387,91.3386,25.344,12.7816,21.5358,292.7231,176.4652,61.5354,366.6582,269.8298,162.4354,75.6848,18.6681,171.92,177.7589,1673.1,356.27,1193.2,111.5523,128.685,51.7012,97.5,191.045,99.0245,40.2343,28.0687,59.8146,11.4758,11.0622,79.85,49.674,49.3319,30.5152,52.9112,16.5,52.81,98.221,76.2394,84.0013
2019-03-13,2810.92,100.13,96.03,43.0686,5.63,116.2476,64.3935,27.36,18.3489,91.9857,25.4423,12.7313,21.634,294.2065,178.0536,61.8478,368.3479,273.7423,165.2747,74.727,18.7757,173.37,178.5449,1690.81,361.21,1193.32,112.4163,128.9456,52.4732,99.31,191.6474,99.3577,40.598,28.4082,60.6146,11.6409,11.1901,81.21,49.881,49.6727,31.4232,54.809,16.83,54.77,98.778,76.4921,84.0803
2019-03-14,2808.48,98.83,92.43,42.6941,5.63,116.1823,64.078,27.3312,18.3489,92.3515,25.2188,12.6641,21.625,289.417,176.7397,61.5647,364.5974,269.4179,163.2246,74.1015,18.5606,170.17,180.5297,1686.22,358.82,1185.55,112.5047,129.1596,51.5757,99.03,191.8611,100.2619,40.8661,28.5731,61.0526,11.6895,11.2175,81.49,50.4231,49.5948,31.7094,54.2807,16.71,55.15,98.8562,76.7157,83.7052
2019-03-15,2822.48,98.98,93.55,43.9852,5.48,116.8443,64.6229,26.8512,18.2478,92.3984,25.1473,12.6473,21.6786,287.1289,174.4845,61.653,370.1548,265.9466,163.4171,73.5445,18.698,165.98,182.8781,1712.36,361.46,1184.46,113.8007,129.7552,52.4346,100.73,192.6287,101.4135,41.4787,28.4179,62.0811,11.7187,11.1719,81.69,50.6301,49.8382,31.0185,54.5449,16.74,54.2,98.6705,76.4241,83.3697
2019-03-18,2832.94,99.66,93.83,44.3203,5.62,117.3758,64.6421,27.7152,18.358,92.586,25.7641,12.8488,22.1157,288.5735,176.7201,62.3006,363.6012,269.5552,165.2265,74.5804,18.9238,160.47,184.745,1742.15,363.44,1184.26,115.4305,130.4811,52.2127,100.27,196.7191,102.0227,42.1488,28.9222,62.7858,12.0005,11.4276,80.73,50.3442,49.4001,30.9692,54.5938,16.63,52.85,99.0907,76.7643,83.7941
2019-03-19,2832.57,97.51,95.79,45.7493,5.62,116.8164,64.3935,28.0896,18.4131,92.7454,25.8625,12.9496,22.2317,287.5652,176.6613,62.1142,364.7244,265.7505,164.3122,73.779,18.8649,161.57,183.281,1761.85,358.78,1198.85,115.509,130.7417,52.2802,101.54,195.4074,101.6515,42.0722,28.7573,62.5002,12.0102,11.4824,81.34,50.0091,49.6143,31.1764,54.8872,16.62,53.7,98.9539,76.6088,83.5572
2019-03-20,2824.23,97.03,96.06,45.4931,5.45,116.2662,64.5751,28.896,18.4499,92.0795,25.9787,13.0,22.2317,286.9641,176.5142,62.0749,367.3907,265.2112,162.1659,72.313,18.7079,165.44,184.8826,1797.27,375.22,1223.97,115.3814,129.9134,51.9424,102.31,188.8006,99.4814,41.1915,27.7777,61.2336,11.6701,11.2541,79.83,48.9841,48.553,30.5547,53.9873,16.31,52.6,98.5044,76.2103,83.2809
2019-03-21,2854.88,104.88,99.11,47.8978,5.76,117.3572,65.1488,28.8384,18.7529,92.4265,26.1932,13.0252,22.2941,289.9018,178.387,62.5558,364.0114,267.192,163.4556,73.6715,18.7962,166.08,191.6919,1819.26,377.87,1231.54,118.0322,131.6258,52.7338,104.15,189.0532,97.9109,41.2873,27.3316,60.8622,11.5729,11.181,81.0,50.0091,48.9717,31.0383,54.0166,16.3,53.99,99.6282,77.1336,84.0704
2019-03-22,2800.71,102.34,96.02,46.1928,5.37,114.7743,63.1697,27.5808,18.2754,90.0162,26.0055,12.916,21.8391,285.0541,176.4848,61.81,353.7269,263.1519,159.625,70.7395,17.9325,164.34,187.7222,1764.77,361.01,1205.5,114.9199,129.7738,51.402,101.27,183.5928,94.9509,39.9375,26.1968,58.0719,11.1842,10.8521,79.63,48.6096,48.446,30.1698,53.0678,15.93,53.05,99.5793,76.6865,84.2184
2019-03-25,2798.36,101.73,96.03,46.3012,4.99,114.5878,64.1258,27.1104,18.4866,89.9037,26.0234,12.8488,21.7053,285.1607,177.1025,61.4567,361.8236,263.3873,160.3661,71.9025,17.9717,166.29,185.4525,1774.26,366.23,1193.0,115.5188,129.5226,50.9387,101.55,183.1556,94.1609,39.4876,26.0319,57.4529,11.0676,10.8247,78.12,47.9887,47.7352,29.8145,52.4319,15.67,51.55,99.853,77.2016,85.2053
2019-03-26,2818.46,102.32,96.37,45.7592,5.3,115.7441,65.5504,27.3312,18.4499,91.9295,26.0144,12.832,21.6964,285.9364,177.3869,62.1829,361.7455,260.6906,160.6356,72.3326,18.2367,167.68,183.5364,1783.76,359.97,1184.62,115.7643,130.4904,51.5757,103.15,185.2737,95.1032,40.0907,26.3908,58.3005,11.1259,10.8887,77.49,48.0478,47.7936,29.8145,52.7352,15.78,52.45,101.1331,78.3485,86.7152
2019-03-27,2805.37,100.67,94.49,45.227,5.08,114.4946,64.9289,27.4176,18.3489,91.2261,25.639,12.7564,21.6786,284.9959,176.3181,62.0848,365.4862,258.7981,160.3083,71.5018,18.2073,165.87,185.1872,1765.7,353.37,1173.02,114.645,129.5784,51.3055,103.07,184.6324,94.7795,39.6025,26.2162,57.8338,11.1551,10.98,78.53,49.1122,48.6504,30.535,53.7916,16.14,53.21,100.6054,78.0084,87.0704
2019-03-28,2815.44,102.2,96.49,45.3263,5.07,114.7091,64.4222,28.0224,18.3213,89.7255,25.8267,12.7816,21.8302,286.5956,177.4359,62.5361,365.7108,261.8183,161.4633,72.0785,18.5214,165.55,185.4328,1773.42,354.61,1168.49,114.8021,130.2112,51.2572,103.86,185.7498,95.8551,40.1385,26.5072,59.0242,11.1745,10.9526,78.6,49.7233,48.9912,30.4955,53.9677,16.18,51.75,101.0745,78.3485,87.5639
2019-03-29,2834.4,101.63,94.37,45.2369,5.26,114.8582,63.8102,28.128,18.3764,89.2566,26.0144,12.9076,21.8659,291.0167,178.5341,62.8894,372.5281,264.3679,162.9262,73.4272,18.7373,166.69,186.6414,1780.75,356.56,1173.31,115.7937,131.3094,51.8266,103.84,186.5368,96.35,40.397,26.7594,59.2528,11.3203,11.0622,79.78,51.1623,50.286,31.3442,54.897,16.36,52.86,101.5436,78.4895,87.4257
2019-04-01,2867.19,102.67,95.69,46.8167,5.35,116.4993,64.7185,28.9344,18.404,89.1628,26.2379,13.1008,22.0354,295.0209,181.1619,63.6744,382.4122,268.7903,165.8425,75.333,19.5029,168.7,187.9089,1814.19,366.96,1194.43,116.8541,133.3567,52.6084,105.55,191.1519,99.5956,41.6702,27.6808,61.2907,11.6895,11.3272,80.87,51.6551,50.802,31.9265,56.0709,16.61,53.23,101.6511,78.1086,86.4981
2019-04-02,2867.24,100.84,97.66,47.1545,5.45,116.49,63.4374,28.7424,18.4131,88.647,26.3452,13.0168,22.0443,293.8672,182.1915,62.4478,381.6406,268.0255,163.5615,75.2059,19.1005,174.2,190.6405,1813.98,367.72,1200.49,117.021,133.0775,52.4636,105.23,191.8903,100.0715,41.8329,28.0008,61.3479,11.7187,11.3363,82.77,51.9508,53.8689,32.5581,56.873,16.81,53.82,101.6315,77.8645,86.1527
2019-04-03,2873.4,100.15,97.91,47.3433,5.52,115.5203,62.6342,28.7328,18.2662,89.1346,26.4614,13.0252,21.8481,288.2148,173.9158,62.4871,375.7707,261.583,161.4537,76.8283,19.0416,173.54,191.9473,1820.7,369.75,1205.92,117.7868,133.6638,53.5445,104.69,195.1548,100.2714,42.4839,27.9717,61.9573,11.8936,11.4459,84.2,52.1282,55.4948,33.2687,56.5306,16.77,54.28,101.6511,78.0501,87.0902
2019-04-04,2879.39,97.94,93.7,46.6577,5.44,116.3688,62.2996,29.2032,18.2938,90.8416,26.3541,13.042,21.9284,290.5417,173.504,62.7815,386.6315,265.7505,162.8204,77.229,19.1888,176.02,192.2814,1818.86,367.88,1215.0,117.1879,132.8728,53.9692,104.46,196.4859,101.2327,43.0104,28.2724,62.6811,11.9713,11.5007,84.64,52.414,55.709,33.4858,56.56,16.6,54.3,99.6771,77.679,86.4882
2019-04-05,2892.74,99.43,94.53,46.9856,5.51,117.8794,63.2175,29.7312,18.4131,91.7138,26.381,13.2183,22.2228,293.363,176.1318,63.3898,382.7931,270.9378,164.6972,77.532,19.5323,175.72,193.5686,1837.28,365.49,1207.15,117.7082,133.3381,53.6603,105.73,196.6317,100.9929,42.9817,28.2045,62.424,11.8936,11.4733,84.91,52.483,56.2055,33.6141,57.2643,16.64,54.44,99.8725,77.8841,86.7053
2019-04-08,2895.77,97.95,94.29,47.2638,5.56,118.1218,63.6286,30.0384,18.3121,92.1921,26.3452,13.2099,22.1871,296.3492,178.0929,63.5861,365.789,271.5262,165.8329,77.6884,19.3949,174.93,196.6146,1849.86,361.41,1203.84,117.7475,133.4405,53.7375,106.57,196.7871,101.319,43.0582,28.2918,62.9192,11.8936,11.4459,84.58,51.1919,56.186,33.4365,57.0589,16.58,54.7,99.765,77.8548,86.6066
2019-04-09,2878.2,98.25,93.28,46.7074,5.23,117.0588,62.8159,29.5776,18.2662,91.3199,26.1575,12.9916,21.7321,293.46,176.4775,62.8011,360.4367,268.1627,162.8204,76.1637,19.2084,177.58,196.025,1835.84,364.71,1197.25,117.1093,132.2493,53.3901,106.93,194.9216,100.571,42.369,28.0202,62.0907,11.8644,11.4368,84.25,51.1426,55.4461,32.8739,56.5795,16.34,54.81,99.3253,77.4251,86.5573
2019-04-10,2888.21,99.63,95.33,47.5519,5.19,117.0122,64.0302,29.7984,18.2203,92.4828,26.0055,12.958,21.6072,290.0084,176.0437,63.4095,356.4323,265.2798,163.0129,76.5644,19.5127,177.82,197.1255,1847.33,363.92,1202.16,118.0028,133.0961,53.8051,107.51,197.2146,101.0217,42.5509,28.1948,62.3954,11.8644,11.3911,84.52,51.8621,56.3321,33.5746,57.499,16.92,56.84,100.5859,77.7766,87.2185
2019-04-11,2888.32,100.58,95.27,46.8663,5.03,117.4784,63.4565,29.952,18.2938,92.389,26.22,13.0084,21.9105,296.2813,178.8628,64.0277,361.5306,272.0067,165.9773,77.7568,19.6109,177.51,195.4846,1844.07,367.65,1204.62,118.1402,133.8034,53.8534,106.46,197.0689,101.8752,42.8859,28.1948,62.7668,12.0879,11.6195,85.75,52.2366,56.8481,34.3543,58.4088,17.14,56.92,98.2796,75.6089,86.2908
2019-04-12,2907.41,101.83,94.11,46.9756,4.91,111.6693,64.4126,30.0768,18.2019,91.1323,26.372,13.0588,22.0979,300.2661,181.7706,64.116,370.7896,277.5568,169.3659,78.3725,19.9544,179.1,195.406,1843.06,351.14,1217.87,118.7489,134.3338,54.4517,108.48,201.9366,106.6511,44.6952,29.2617,64.2048,12.4766,11.7382,85.49,52.3647,56.517,34.2359,59.3087,17.04,56.22,99.4718,76.3803,86.8533
2019-04-15,2905.58,97.85,92.65,45.4555,4.76,112.0236,63.4278,30.0384,18.1744,90.2601,26.2558,12.9412,21.9551,299.3063,180.1442,63.7431,366.7071,274.7817,166.5291,78.2357,20.3568,179.65,195.7597,1844.87,348.87,1221.1,118.8471,133.9151,54.3166,108.14,194.2318,105.4331,44.1112,28.9416,64.1667,12.5446,11.8022,84.52,51.5368,55.9329,33.3082,58.7511,16.93,55.17,101.8856,77.2201,87.8797
2019-04-16,2907.06,93.83,90.94,44.7699,5.07,112.984,62.9498,30.5376,18.1927,90.0162,26.1306,12.8908,21.6786,300.6152,179.7499,63.9099,372.8211,276.1448,168.2138,79.8678,20.6611,178.87,195.7794,1863.04,359.46,1227.13,118.5722,135.069,54.7316,108.2,196.107,106.5456,45.0111,28.9804,66.0047,12.8847,11.9849,85.17,52.0198,56.5754,33.5845,59.6413,16.88,54.98,102.0615,76.9076,87.5441
2019-04-17,2900.45,91.95,89.74,44.6904,4.44,112.1448,62.8924,30.3264,18.0825,90.4664,25.8088,12.8824,21.5715,301.0418,178.094,63.8805,368.719,273.3599,168.9787,79.5551,20.7102,178.78,199.5918,1864.82,354.74,1236.34,119.554,129.4574,56.5171,108.81,201.9949,109.6144,46.1981,29.1259,66.9951,13.2151,12.1767,89.24,52.0,56.887,33.9299,60.0424,16.98,55.56,102.7553,76.7513,87.0507
